personId;scoreBaseline;scoreClosedRoads;scoreWTime
5205550;-49.66666666666667;-30.525;-32.66833333333334;
2211160;-32.556666666666665;-45.303333333333335;-36.67333333333333;
1134580;-65.87333333333333;-61.27666666666667;-66.25;
9152395;-78.22;-72.99666666666667;-71.99666666666667;
1669965;-23.483333333333334;-15.366666666666667;-21.258333333333333;
1669966;-9.308333333333334;-29.436666666666667;-15.281666666666666;
4783599;-51.541666666666664;-68.245;-74.50666666666667;
9305659;-35.42333333333333;-76.61333333333334;-37.90166666666667;
8352630;-25.558333333333337;-33.91833333333334;-53.195;
1716158;-13.093333333333334;-29.253333333333337;-23.316666666666663;
393175;-56.62166666666667;-56.83;-51.388333333333335;
1380907;-46.28666666666667;-94.93833333333333;-48.388333333333335;
8427825;-63.153333333333336;-92.81333333333333;-541.3666666666667;
5747457;-60.71333333333334;-58.396666666666675;-52.37166666666667;
8427824;-16.765000000000004;-22.545;-32.19166666666667;
9475251;-62.851666666666674;-59.53333333333333;-54.78166666666667;
9475250;-17.901666666666667;-16.991666666666667;-37.18000000000001;
890894;-88.26;-48.70666666666668;-45.47166666666667;
1114923;-83.36666666666667;-75.45333333333333;-77.47000000000001;
1390705;-26.71;-45.715;-22.295;
201351;-67.00166666666667;-41.358333333333334;-90.28833333333334;
1493755;-8.053333333333335;-15.688333333333333;-10.048333333333334;
9679756;-75.72333333333333;-63.171666666666674;-67.37833333333334;
1390706;-47.235;-54.525;-52.79166666666667;
1667799;-44.763333333333335;-24.326666666666668;-46.48166666666667;
16588;-37.23166666666667;-37.11833333333334;-52.57666666666667;
9049840;-44.751666666666665;-49.24333333333333;-46.73666666666667;
48150;-15.218333333333334;-26.708333333333336;-32.538333333333334;
10156779;-39.358333333333334;-51.77;-93.77666666666667;
1644243;-30.335;-30.39666666666667;-18.713333333333335;
1154136;-99.48;-113.09166666666668;-105.77333333333334;
362480;-21.67;-28.698333333333334;-36.86166666666667;
8607021;-21.00166666666667;-49.32333333333334;-47.07166666666667;
1015282;-60.146666666666675;-61.351666666666674;-56.286666666666676;
8384686;-94.63666666666668;-92.02833333333334;-110.50333333333334;
1015281;-34.330000000000005;-48.63666666666667;-39.63;
1015283;-24.590000000000003;-21.596666666666668;-23.353333333333335;
362478;-37.79;-49.383333333333326;-54.858333333333334;
1938417;-93.67666666666668;-66.99333333333334;-36.92833333333334;
4566709;-105.075;-92.86333333333334;-84.95333333333333;
9584551;-31.023333333333333;-48.89;-36.525000000000006;
1556909;-48.370000000000005;-69.83;-80.98833333333334;
1902466;-29.82;-50.835;-40.59833333333333;
7011075;-117.79166666666669;-95.31000000000002;-91.91166666666668;
5550579;-41.915000000000006;-33.16;-64.91166666666668;
17410;-14.286666666666669;-18.213333333333335;-8.685;
17411;-11.89;-16.595000000000002;-440.63166666666666;
10077916;-43.045;-42.15166666666667;-33.33833333333334;
10077914;-106.815;-93.05666666666667;-76.74833333333333;
10131484;-42.70666666666667;-59.43;-34.14666666666667;
6092250;-31.123333333333335;-29.955000000000002;-31.25333333333333;
9058334;-69.72666666666667;-71.65333333333334;-47.470000000000006;
1286943;-47.39166666666667;-64.96666666666667;-65.255;
8235796;-52.935;-70.705;-45.56333333333333;
5748364;-39.80166666666667;-103.54166666666667;-43.440000000000005;
8384689;-37.14333333333333;-49.57000000000001;-38.14333333333333;
9004798;-43.51333333333334;-82.34833333333334;-90.00666666666666;
5748366;-65.31833333333333;-90.25999999999999;-67.31;
1405836;-56.27666666666667;-34.065;-10.966666666666669;
11829580;-18.166666666666668;-41.575;-71.94666666666667;
3185057;-49.275;-52.875;-60.68333333333334;
4785761;-14.168333333333335;-29.415;-32.85333333333333;
7571465;-43.49666666666667;-28.105000000000004;-64.78166666666667;
2014159;-11.493333333333332;-14.568333333333333;-11.141666666666666;
11404946;-64.93333333333334;-67.75666666666667;-78.88666666666667;
1518207;-28.753333333333337;-39.69;-61.37166666666667;
262730;-7.151666666666667;-10.783333333333335;-15.875;
9051729;-41.516666666666666;-68.93166666666669;-48.81666666666666;
8498150;-83.93333333333334;-77.10833333333332;-90.23166666666668;
5037253;-25.10333333333333;-19.566666666666666;-25.648333333333333;
1610013;-29.025000000000006;-34.11666666666667;-30.290000000000003;
85509;-15.023333333333335;-20.545;-33.266666666666666;
5214436;-29.595000000000002;-60.33833333333334;-36.10666666666667;
1082064;-17.91;-25.92666666666667;-18.695;
470648;-36.005;-432.0;-432.0;
1795343;-33.028333333333336;-40.72166666666667;-41.288333333333334;
10154581;-44.80666666666667;-23.12666666666667;-26.698333333333334;
1880850;-33.16666666666667;-81.425;-88.42;
5655560;-96.85000000000001;-121.47666666666667;-562.5466666666666;
1496810;-27.891666666666666;-16.555;-32.43833333333333;
9152353;-14.093333333333334;-20.87333333333333;-18.738333333333337;
297802;-67.32166666666667;-52.25333333333333;-73.05000000000001;
198371;-19.77666666666667;-38.54833333333333;-31.793333333333333;
1072261;-69.50333333333334;-85.20333333333335;-54.400000000000006;
187241;-27.143333333333334;-43.80500000000001;-60.25500000000001;
227523;-37.73833333333333;-44.471666666666664;-37.986666666666665;
3029886;-30.768333333333338;-53.10666666666667;-61.22;
1423268;-10.520000000000001;-16.675;-16.27166666666667;
45082;-68.02;-64.40666666666667;-51.446666666666665;
46966;-89.79666666666667;-532.735;-74.46;
1639250;-18.383333333333333;-26.575000000000003;-26.70666666666667;
4496782;-48.99333333333334;-49.22833333333334;-65.24833333333335;
9838105;-39.26;-48.33;-33.251666666666665;
2679119;-37.040000000000006;-70.33666666666667;-69.97;
2150189;-34.55833333333333;-43.013333333333335;-30.18166666666667;
3177077;-39.916666666666664;-51.25333333333333;-55.89333333333333;
1054286;-50.735;-56.226666666666674;-60.13666666666667;
2165203;-22.225;-28.826666666666668;-24.94166666666667;
202254;-8.75;-36.89833333333333;-18.335;
1937367;-19.296666666666667;-27.113333333333333;-34.585;
10348332;-18.098333333333333;-28.768333333333334;-27.92;
1562672;-29.505000000000003;-28.596666666666668;-31.845000000000002;
109288;-32.67166666666667;-56.471666666666664;-49.70166666666667;
204439;-22.38;-28.509999999999998;-434.3233333333333;
10726674;-122.38;-63.46666666666667;-106.99499999999999;
2269655;-66.68166666666667;-94.30666666666667;-89.28833333333333;
6722457;-36.46666666666667;-36.705000000000005;-31.41166666666667;
111592;-28.281666666666666;-51.46666666666667;-35.865;
8818071;-117.96833333333333;-113.67999999999999;-82.19;
8818070;-51.146666666666675;-53.896666666666675;-103.83500000000001;
4496328;-62.375;-48.321666666666665;-52.29666666666667;
4496329;-53.05500000000001;-57.07;-57.80833333333334;
7193906;-25.291666666666668;-50.29833333333334;-40.468333333333334;
1322733;-69.64500000000001;-80.54;-73.23666666666668;
41255;-81.91;-103.61333333333333;-498.24833333333333;
1413665;-26.033333333333335;-24.111666666666668;-26.616666666666667;
2269629;-55.93833333333333;-46.598333333333336;-36.65833333333333;
1916457;-64.89166666666668;-61.666666666666664;-66.74666666666667;
2617095;-14.075000000000003;-20.305000000000003;-13.411666666666669;
488136;-22.673333333333332;-32.28;-59.531666666666666;
29123;-71.26;-67.57166666666667;-86.09333333333333;
10028685;-46.425000000000004;-113.45833333333334;-86.69166666666666;
1010214;-44.24333333333333;-60.65500000000001;-60.21333333333334;
1962314;-36.72833333333334;-38.741666666666674;-35.25666666666667;
8743466;-73.24166666666667;-81.565;-116.16166666666668;
35813;-91.765;-120.635;-77.53666666666668;
10504170;-79.97666666666667;-67.23833333333334;-38.81666666666667;
111567;-59.00333333333333;-70.05000000000001;-59.400000000000006;
3402802;-34.965;-40.903333333333336;-46.10666666666667;
111566;-41.275000000000006;-32.97833333333333;-53.77166666666667;
180124;-27.85666666666667;-42.55;-62.04833333333333;
695117;-8.73;-10.483333333333334;-11.301666666666668;
9599410;-26.02166666666667;-31.808333333333337;-35.425000000000004;
314078;-54.07166666666667;-53.06166666666667;-51.50333333333334;
404092;-50.50333333333334;-70.965;-62.45;
707483;-19.25;-65.19000000000001;-44.09;
7359262;-49.348333333333336;-38.02666666666667;-56.905;
9927276;-41.86333333333333;-74.69;-63.25833333333334;
10130338;-81.01;-64.26666666666667;-48.44166666666668;
7359261;-114.59;-85.02666666666667;-89.28;
1181262;-23.223333333333336;-30.96666666666667;-36.29666666666667;
229737;-51.30500000000001;-87.11333333333333;-88.77000000000002;
1793631;-57.34333333333333;-53.33166666666666;-68.93166666666666;
31444;-31.436666666666667;-47.80666666666667;-25.37666666666667;
11068782;-41.126666666666665;-56.69;-78.91333333333333;
939754;-29.245;-51.53;-35.21333333333334;
1008390;-52.63333333333334;-50.12833333333333;-64.52;
1848445;-12.925;-32.64833333333333;-25.575;
10510842;-26.288333333333334;-86.09;-61.17666666666667;
1459846;-51.765;-59.14333333333334;-55.83833333333334;
156467;-35.89333333333334;-72.01166666666667;-62.980000000000004;
70634;-71.38666666666667;-66.42500000000001;-58.998333333333335;
156468;-79.33;-71.63166666666667;-60.33833333333333;
10350208;-90.19333333333334;-101.53166666666667;-103.53500000000001;
19300;-11.858333333333334;-21.113333333333333;-43.39833333333333;
7380269;-48.29333333333334;-51.25333333333334;-51.44833333333334;
68318;-86.92333333333335;-78.03833333333334;-112.29166666666666;
6154952;-29.645000000000003;-46.031666666666666;-51.51666666666667;
248058;-14.888333333333335;-51.153333333333336;-32.5;
9681955;-34.93;-52.89166666666667;-59.321666666666665;
9681954;-75.13;-45.988333333333344;-51.216666666666676;
815718;-35.58166666666667;-74.80500000000002;-61.21166666666667;
1699356;-44.998333333333335;-38.163333333333334;-46.983333333333334;
6218864;-34.405;-69.97;-40.775;
1380201;-99.88833333333335;-99.335;-100.025;
1729026;-23.593333333333334;-32.39666666666667;-27.900000000000002;
973688;-24.435;-36.68666666666667;-41.696666666666665;
8429025;-30.575000000000003;-47.95166666666667;-35.89833333333333;
1707691;-6.050000000000001;-15.588333333333335;-16.733333333333334;
1857326;-26.73;-32.20666666666666;-34.461666666666666;
1263007;-24.733333333333334;-37.248333333333335;-25.62;
81759;-13.095000000000002;-24.545;-22.555000000000003;
6589718;-50.92333333333334;-69.55166666666668;-55.388333333333335;
11296635;-57.5;-65.38;-94.99166666666667;
446701;-85.27000000000001;-92.98166666666668;-94.73833333333334;
501497;-19.64833333333333;-33.60833333333333;-62.05833333333334;
11446608;-45.43000000000001;-66.20166666666668;-43.76333333333333;
9433182;-69.86500000000001;-64.37333333333333;-71.82166666666666;
2151496;-44.97500000000001;-66.47833333333332;-95.47500000000001;
10318973;-36.91666666666667;-50.59666666666667;-36.26166666666667;
10318974;-29.583333333333336;-27.378333333333337;-28.10666666666667;
1915167;-18.838333333333335;-72.11833333333334;-98.59833333333334;
673379;-38.07333333333333;-66.32166666666667;-35.141666666666666;
3012935;-94.81333333333333;-96.26;-95.19166666666668;
3569389;-26.94333333333333;-45.935;-37.65833333333333;
3012936;-87.76833333333335;-79.14166666666667;-74.305;
1634854;-100.58333333333334;-77.41666666666667;-64.63333333333334;
4287169;-97.36166666666668;-81.39833333333334;-65.59333333333333;
7708609;-31.563333333333336;-42.655;-441.6933333333333;
6576435;-36.50333333333334;-55.190000000000005;-38.583333333333336;
7708608;-18.625;-20.016666666666666;-8.395000000000001;
1453284;-55.48166666666667;-80.675;-59.471666666666664;
1453285;-62.36833333333334;-66.48166666666667;-69.45;
22943;-66.81833333333333;-91.38;-82.94500000000001;
22945;-32.19166666666667;-38.27;-22.30666666666667;
1563503;-54.42333333333333;-62.69666666666667;-70.10666666666668;
8046799;-34.281666666666666;-32.480000000000004;-35.30833333333334;
1766408;-23.258333333333333;-25.42;-23.685000000000002;
392843;-82.375;-67.08833333333332;-86.36;
2060548;-36.97;-40.083333333333336;-30.750000000000004;
6823549;-50.67666666666668;-63.725;-44.54666666666667;
504545;-47.13166666666667;-81.12833333333334;-63.82000000000001;
9598518;-9.841666666666667;-10.82;-8.421666666666667;
504544;-26.635;-36.39833333333334;-53.525000000000006;
319715;-28.428333333333335;-47.75833333333334;-36.18333333333334;
1792341;-53.72500000000001;-44.05333333333334;-46.73833333333334;
7256303;-55.36666666666667;-32.195;-42.461666666666666;
1846226;-13.000000000000002;-29.811666666666667;-79.74833333333333;
7943214;-87.55833333333335;-85.59500000000001;-84.93666666666667;
399482;-39.405;-65.18833333333333;-57.10333333333334;
6807071;-55.57500000000001;-92.65833333333333;-91.99666666666667;
774219;-12.930000000000001;-27.028333333333336;-16.241666666666667;
1900925;-90.61166666666668;-91.94333333333334;-86.89666666666668;
43055;-58.04166666666667;-77.02333333333334;-96.67166666666667;
8815897;-43.870000000000005;-30.138333333333335;-104.05833333333334;
918403;-104.04333333333334;-99.47833333333334;-106.45833333333336;
339784;-10.926666666666668;-20.471666666666668;-44.41666666666667;
788857;-62.145;-96.06166666666667;-97.23833333333334;
1686881;-31.0;-47.535;-36.02166666666667;
317513;-33.900000000000006;-33.68666666666667;-37.33833333333334;
11804994;-19.023333333333333;-16.29;-17.57166666666667;
1358785;-56.31166666666667;-86.76333333333335;-60.86833333333334;
3710105;-78.11666666666667;-97.44166666666666;-514.3333333333334;
2116679;-64.495;-99.18666666666667;-95.27333333333334;
2142969;-36.696666666666665;-60.17833333333334;-35.616666666666674;
78965;-67.67999999999999;-67.76333333333334;-77.72333333333334;
1791846;-7.651666666666666;-36.43;-71.76666666666667;
1003525;-22.545;-35.43666666666667;-27.383333333333336;
1003523;-74.76333333333335;-86.89333333333333;-76.59166666666667;
10153854;-39.531666666666666;-98.78333333333335;-93.16666666666666;
1047588;-17.968333333333334;-42.905;-32.57333333333334;
1669078;-76.41666666666667;-509.1633333333333;-87.91833333333335;
1813386;-41.27;-60.33666666666667;-70.06833333333334;
8750127;-67.07333333333334;-77.16333333333334;-72.79166666666667;
1786494;-96.64500000000001;-93.08000000000001;-92.37;
1141655;-45.75833333333333;-48.004999999999995;-52.19166666666667;
995068;-2.9983333333333335;-2.5966666666666667;-3.856666666666667;
8500432;-36.260000000000005;-94.16166666666668;-41.875;
290886;-32.47833333333334;-25.098333333333336;-25.093333333333334;
3210127;-49.17666666666668;-73.29333333333334;-55.06;
290887;-54.235;-41.175;-38.665000000000006;
8430442;-34.138333333333335;-28.72;-31.62166666666667;
573920;-74.43333333333334;-71.85166666666667;-91.86166666666668;
9563074;-65.62833333333334;-47.004999999999995;-35.718333333333334;
892392;-75.405;-69.47500000000001;-75.325;
1999232;-52.395;-56.785;-49.89666666666667;
5255822;-28.060000000000002;-36.54333333333334;-54.54166666666667;
6105568;-70.97833333333334;-84.27166666666668;-79.86;
6105567;-54.42333333333333;-89.53666666666668;-32.11166666666667;
79839;-5.695;-26.190000000000005;-20.560000000000002;
6105566;-19.21;-33.23833333333334;-56.66333333333334;
6739254;-21.185000000000002;-26.728333333333335;-40.90166666666667;
1025795;-59.515;-55.53333333333334;-74.58833333333334;
6301421;-38.89;-50.715;-45.62833333333333;
8498919;-64.37666666666667;-100.71666666666667;-507.005;
789740;-69.38666666666667;-39.513333333333335;-44.733333333333334;
11818715;-19.151666666666667;-432.0;-432.0;
6218460;-48.11;-74.10666666666667;-57.39166666666667;
430778;-12.866666666666667;-26.791666666666668;-21.59666666666667;
9870680;-42.18833333333333;-38.428333333333335;-75.29833333333335;
8661861;-62.713333333333345;-61.146666666666675;-61.658333333333346;
9870682;-38.053333333333335;-76.725;-49.61833333333334;
2001760;-25.64166666666666;-35.008333333333326;-40.90833333333333;
1662476;-19.84166666666667;-29.653333333333336;-47.02666666666667;
379003;-45.35333333333334;-54.769999999999996;-51.92166666666667;
701701;-36.41166666666667;-65.77833333333334;-457.5366666666667;
1844092;-20.065000000000005;-26.078333333333337;-31.90833333333333;
379004;-32.04333333333334;-37.92833333333333;-40.105;
1328410;-50.56333333333333;-89.77333333333334;-43.16833333333334;
976330;-41.565000000000005;-59.52666666666667;-58.33666666666667;
4828728;-36.638333333333335;-55.615;-51.285;
430781;-34.64;-14.055000000000001;-25.15833333333334;
8431745;-65.87833333333334;-116.845;-85.79333333333334;
1206051;-47.32666666666667;-27.810000000000002;-22.473333333333333;
1332902;-63.85666666666667;-66.525;-62.48833333333334;
6385913;-63.95833333333334;-39.85666666666667;-70.80166666666668;
1150561;-56.365;-107.25000000000001;-66.065;
8814994;-104.25666666666666;-98.00166666666668;-94.35166666666667;
67878;-48.108333333333334;-59.193333333333335;-67.95;
9370753;-37.01833333333333;-71.77333333333334;-47.843333333333334;
5271091;-64.17166666666667;-75.72833333333334;-75.79833333333335;
9370755;-18.315;-23.796666666666667;-24.028333333333336;
8440765;-25.283333333333335;-36.71666666666667;-61.745000000000005;
7436164;-21.088333333333335;-48.11;-34.795;
265462;-63.44833333333334;-65.42166666666667;-45.54833333333334;
11724957;-13.463333333333335;-53.09;-32.895;
3632953;-73.81500000000001;-56.82000000000001;-48.925000000000004;
234700;-86.90166666666667;-46.973333333333336;-71.72166666666666;
2010235;-38.016666666666666;-55.93333333333334;-36.58666666666667;
3632954;-105.15333333333335;-102.49666666666667;-82.87833333333333;
107953;-30.083333333333336;-35.82666666666667;-39.93333333333334;
2211887;-61.911666666666676;-60.17333333333334;-54.43333333333334;
2211886;-34.336666666666666;-43.94833333333334;-107.49666666666667;
1059516;-97.9;-54.37666666666667;-45.26166666666667;
298326;-88.26166666666668;-95.79666666666668;-81.195;
1076059;-24.018333333333338;-29.588333333333335;-35.71166666666667;
6433937;-52.163333333333334;-62.411666666666676;-61.01833333333333;
983089;-35.385000000000005;-432.0;-432.0;
2461160;-66.17833333333334;-70.15666666666667;-53.111666666666665;
8255976;-16.498333333333335;-18.695;-18.675;
10461364;-13.043333333333335;-12.263333333333334;-34.20166666666667;
1522142;-41.300000000000004;-78.44;-73.99666666666667;
5024865;-109.81;-108.66499999999999;-105.86666666666667;
52399;-26.910000000000004;-24.775;-33.93333333333334;
5432712;-20.561666666666667;-20.865000000000002;-20.188333333333333;
8232848;-19.503333333333334;-35.14833333333333;-39.99333333333333;
4825239;-33.910000000000004;-35.306666666666665;-39.93000000000001;
301111;-28.46333333333334;-32.99333333333334;-43.358333333333334;
536990;-67.58333333333334;-90.22500000000001;-538.535;
9982044;-55.18666666666667;-48.38666666666667;-60.45666666666668;
10230362;-34.78166666666667;-70.15833333333333;-40.40333333333333;
1618785;-30.03666666666667;-53.80333333333334;-32.193333333333335;
4368012;-37.42333333333334;-41.73833333333334;-38.19333333333334;
1055140;-26.7;-45.8;-30.735;
1037724;-19.12;-27.743333333333332;-39.90166666666666;
356397;-81.12500000000001;-73.185;-89.32666666666665;
356396;-28.028333333333332;-20.153333333333336;-22.593333333333337;
1884548;-15.726666666666667;-43.065000000000005;-34.5;
1231498;-33.00666666666667;-47.2;-42.260000000000005;
15784;-27.741666666666667;-47.976666666666674;-35.230000000000004;
1764738;-55.52;-99.25666666666666;-55.46666666666667;
10939411;-95.285;-91.68333333333334;-98.22;
6743812;-38.083333333333336;-55.19666666666667;-51.65166666666667;
10939412;-75.565;-96.29833333333335;-88.32833333333333;
3849250;-48.22833333333334;-68.53166666666667;-72.00666666666667;
7023535;-75.11333333333336;-79.88666666666668;-74.745;
6410832;-27.33666666666667;-58.005;-48.02166666666667;
93273;-46.69500000000001;-53.061666666666675;-57.286666666666676;
2079564;-33.028333333333336;-43.13;-30.193333333333335;
1017305;-46.09166666666667;-56.396666666666675;-69.61500000000001;
6510208;-23.456666666666667;-38.47500000000001;-57.885;
8930383;-21.348333333333333;-17.330000000000002;-18.18;
142657;-29.479999999999997;-54.675;-35.86833333333333;
142658;-76.35000000000001;-102.915;-94.69166666666666;
15785;-22.580000000000002;-28.83833333333334;-44.88;
5975216;-72.75;-80.575;-90.03;
303874;-49.64500000000001;-79.35833333333333;-65.255;
1775878;-21.725;-30.308333333333337;-24.075;
10238349;-33.778333333333336;-77.125;-67.06166666666667;
1149094;-15.458333333333334;-20.063333333333336;-21.531666666666666;
129671;-103.84666666666666;-85.98666666666666;-104.82333333333332;
6075210;-42.55666666666667;-52.075;-40.86166666666667;
6466409;-23.143333333333334;-33.305;-30.92166666666667;
2616575;-100.63000000000001;-61.82833333333333;-57.913333333333334;
9432209;-9.051666666666668;-11.24;-16.458333333333336;
2162957;-31.838333333333335;-37.68833333333333;-96.18166666666667;
9432208;-35.468333333333334;-30.61;-46.156666666666666;
4818155;-27.956666666666667;-30.08166666666667;-32.010000000000005;
1694899;-42.483333333333334;-36.31166666666667;-24.558333333333337;
2134481;-8.166666666666668;-13.566666666666666;-11.15;
2011646;-70.67166666666667;-63.029999999999994;-519.385;
2124209;-68.22000000000001;-65.57666666666668;-68.76833333333335;
2791420;-548.8133333333333;-82.75;-104.05;
9432212;-32.81333333333333;-35.74;-48.505;
7116606;-45.336666666666666;-35.43166666666667;-75.19166666666666;
7619506;-25.031666666666666;-33.64166666666667;-43.803333333333335;
7116607;-18.14666666666667;-28.258333333333333;-23.47;
590545;-31.025;-36.483333333333334;-43.81166666666667;
9763;-15.035;-10.141666666666667;-13.940000000000001;
3847054;-22.70666666666667;-38.135000000000005;-53.73666666666667;
35375;-14.066666666666668;-12.24;-13.760000000000002;
2134479;-23.80166666666667;-30.690000000000005;-38.376666666666665;
186692;-52.39666666666667;-99.27333333333334;-100.77666666666667;
7638299;-41.65166666666667;-40.281666666666666;-53.38333333333334;
2020148;-43.13166666666667;-46.78333333333334;-46.38666666666667;
2020147;-45.975;-80.07166666666667;-63.545;
245879;-67.77166666666668;-60.70166666666667;-49.82333333333333;
4572837;-79.90333333333334;-94.35499999999999;-93.61500000000001;
727518;-44.068333333333335;-43.395;-50.75;
245881;-28.605;-25.273333333333333;-78.53666666666668;
1422940;-48.31166666666667;-74.46000000000001;-58.87833333333333;
1803043;-100.695;-114.83166666666668;-112.47833333333332;
4491428;-24.573333333333338;-35.461666666666666;-28.245;
1758036;-52.27333333333333;-41.93666666666667;-53.94500000000001;
1758038;-68.45666666666666;-55.61833333333333;-51.370000000000005;
2867162;-54.76166666666666;-40.129999999999995;-41.0;
5085821;-76.67833333333334;-49.78;-30.113333333333337;
1667274;-50.89666666666667;-74.91666666666667;-63.50500000000001;
943454;-51.575;-45.575;-46.730000000000004;
1774574;-46.318333333333335;-54.82333333333334;-45.01833333333334;
1774573;-42.54;-49.61166666666667;-49.72833333333333;
2795808;-40.63333333333333;-59.653333333333336;-48.985;
381240;-58.025;-36.155;-40.81333333333333;
1718844;-77.99666666666667;-110.74833333333335;-107.77333333333335;
1897372;-42.81666666666667;-38.858333333333334;-51.741666666666674;
1897373;-22.83166666666667;-44.211666666666666;-34.82333333333334;
3266103;-80.72000000000003;-55.33666666666667;-78.13833333333335;
622527;-16.291666666666664;-17.576666666666668;-16.79;
8332074;-46.151666666666664;-32.42666666666667;-36.96166666666667;
7537682;-19.761666666666667;-25.773333333333333;-26.963333333333335;
7537683;-24.938333333333333;-49.976666666666674;-74.14666666666668;
82151;-33.35;-38.46000000000001;-42.71333333333334;
9282225;-63.21333333333333;-52.245000000000005;-52.89666666666667;
10365266;-57.80166666666668;-60.67333333333334;-86.98500000000001;
300311;-16.463333333333335;-25.186666666666667;-38.27666666666667;
37531;-35.343333333333334;-28.07166666666667;-24.328333333333333;
163553;-88.12833333333334;-84.55333333333334;-69.44833333333334;
1461243;-37.736666666666665;-31.376666666666658;-31.99666666666666;
4972215;-52.379999999999995;-95.16000000000001;-97.65000000000002;
1809646;-19.883333333333333;-55.17;-45.01833333333333;
1137079;-11.706666666666667;-432.0;-432.0;
265076;-33.075;-40.39333333333334;-55.54833333333334;
5493212;-28.766666666666666;-68.735;-42.97;
4972219;-120.40666666666668;-99.04000000000002;-59.04166666666667;
4972217;-99.84500000000001;-91.305;-76.78333333333333;
4972218;-21.45;-48.595000000000006;-38.23500000000001;
8430934;-20.451666666666664;-34.345000000000006;-16.805;
7620536;-19.713333333333335;-14.886666666666667;-34.735;
7067148;-48.35666666666667;-62.501666666666665;-32.36666666666667;
7620535;-10.123333333333335;-13.440000000000001;-53.056666666666665;
7239405;-28.825000000000003;-54.290000000000006;-30.878333333333337;
7879065;-14.891666666666667;-22.288333333333334;-30.23166666666667;
703984;-29.995;-37.90833333333334;-23.43166666666667;
2158435;-89.46000000000001;-42.296666666666674;-63.93333333333334;
6396532;-41.81166666666667;-96.12500000000001;-72.86666666666666;
1410902;-65.25666666666667;-70.135;-59.075;
2029361;-39.611666666666665;-40.30166666666667;-28.130000000000003;
5747790;-57.02666666666667;-63.01833333333334;-37.71333333333334;
1873362;-37.685;-53.72166666666666;-462.64166666666665;
2084960;-32.105000000000004;-37.69666666666667;-64.555;
11014429;-39.72833333333334;-47.00833333333334;-48.96666666666667;
3219420;-36.163333333333334;-33.95333333333333;-44.59666666666667;
1239836;-63.861666666666665;-76.40666666666667;-86.035;
4856486;-18.143333333333334;-14.626666666666669;-22.08166666666667;
1861382;-10.986666666666668;-36.17666666666667;-24.640000000000004;
3520449;-20.745;-36.138333333333335;-40.00833333333334;
322562;-15.041666666666668;-21.118333333333336;-21.971666666666668;
322560;-27.875000000000004;-28.625;-25.175;
8605812;-43.25833333333334;-53.735;-45.62500000000001;
10318052;-53.96666666666667;-78.44666666666666;-71.29166666666667;
893157;-43.19666666666667;-39.05666666666667;-35.365;
63449;-41.67;-35.88;-33.391666666666666;
11806313;-23.97;-33.52666666666667;-31.59666666666667;
1959612;-60.47333333333333;-98.895;-70.05166666666666;
2007124;-53.00333333333334;-39.263333333333335;-58.14333333333334;
954120;-24.62166666666667;-33.365;-27.218333333333334;
2029394;-68.86833333333334;-73.235;-61.66;
2138870;-67.70333333333333;-80.99333333333334;-78.44833333333335;
357195;-58.03333333333334;-25.255000000000003;-53.075;
1785252;-88.905;-65.52833333333334;-83.82;
17903;-49.065;-45.851666666666674;-44.38166666666667;
1736205;-44.855000000000004;-41.013333333333335;-35.04833333333333;
6710940;-66.27833333333334;-60.76833333333333;-77.81333333333333;
9368950;-42.66166666666667;-75.155;-58.39333333333334;
7791422;-43.593333333333334;-55.29333333333334;-42.769999999999996;
10021184;-31.768333333333334;-37.75666666666667;-41.39833333333333;
10462749;-59.333333333333336;-74.37666666666668;-58.53666666666667;
6443316;-47.468333333333334;-47.41166666666667;-26.473333333333336;
2617848;-43.86;-23.503333333333337;-25.645000000000003;
6294239;-34.92666666666667;-54.605000000000004;-37.068333333333335;
4831538;-77.98333333333333;-71.79666666666667;-62.87166666666667;
6399672;-45.63166666666667;-46.42;-48.043333333333344;
9259886;-44.153333333333336;-100.22;-39.32333333333334;
10727139;-17.453333333333333;-22.573333333333338;-43.34;
9476676;-42.64333333333334;-45.295;-49.678333333333335;
1729571;-55.80666666666667;-98.72999999999999;-112.17666666666668;
6633445;-78.50833333333334;-78.73833333333334;-75.80166666666668;
2100647;-83.62166666666667;-95.23500000000001;-72.97166666666668;
599735;-12.718333333333334;-432.0;-432.0;
10384374;-32.81333333333333;-47.27166666666667;-40.455000000000005;
6572896;-23.881666666666668;-25.75;-15.311666666666667;
10587776;-45.27166666666666;-64.37666666666667;-62.15166666666667;
1848827;-82.255;-80.62833333333333;-89.52833333333334;
4232810;-47.61;-54.93333333333334;-85.65;
1667213;-24.045;-36.13;-31.128333333333334;
1848825;-58.42333333333333;-110.75;-57.39666666666667;
513036;-52.410000000000004;-52.63333333333334;-37.475;
11130269;-94.25666666666666;-112.32000000000001;-72.17833333333334;
3738467;-36.93000000000001;-43.730000000000004;-38.28;
951915;-95.60833333333333;-93.165;-94.12500000000001;
1296894;-75.58666666666667;-105.71833333333333;-87.64666666666668;
756905;-67.26;-88.73500000000001;-67.235;
31868;-14.290000000000001;-5.491666666666667;-8.085;
10456412;-15.991666666666667;-52.87833333333334;-55.81833333333334;
176017;-8.501666666666667;-24.60333333333333;-52.851666666666674;
5976157;-118.79000000000002;-494.9;-37.22;
8743397;-92.62333333333333;-63.54666666666667;-75.16833333333334;
